Player ID,Year,Name,College,5 star recruit,POS,Height (in),Weight (lbs),BMI,Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Weight adjusted Bench,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle,Speed Score,Vertical Jump Power,Broad Jump Power,Drafted,Rnd,Pick,G,Cmp,Pass_Att,Pct,Pass_Yds,Y/A,AY/A,Pass_TD,Pass_Int,Rate,Rush_Att,Rush_Yds,Rush_Avg,Rush_TDs,Rec,Rec_Yds,Rec_Avg,Rec_Tds,Pro Bowl,Players AV,Games Played,AV Per Game
1998Carlos Knight,1998,Carlos Knight,Jackson State (MS),0,FB,70.6,230,32.44,9.5,31.13,,4.65,18,17.60869565,32,119,4.28,7.72,11.73,98.38888074,5204.30591,10036.01515,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0
1998Ryan Leaf,1998,Ryan Leaf,Washington State,0,QB,77.4,261,30.63,10.5,33.88,,,,0,,,,,,#DIV/0!,0,0,1,1,2,23,421,783,53.7,6779,8.6,8.65,55,23,143.1,151,-184,-1.3,12,0,0,0,0,0,1,25,0.04
1998Jonathan Linton,1998,Jonathan Linton,North Carolina,0,FB,72.6,248,33.08,10.25,33.25,,4.84,,0,29.5,110,4.27,7.6,11.87,90.38580492,5387.939124,10404.18377,1,5,131,22,0,0,0,0,0,0,0,0,0,22,338,1354,3.95,14,37,353,9.15,0,9,44,0.204545455
1998Kamil Loud,1998,Kamil Loud,Cal Poly-SLO,0,WR,71.9,190,25.84,9.63,32,,4.47,,0,32,114,4.26,7.84,11.6,95.18171026,4299.20923,8114.579472,1,7,238,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,1,12,0.083333333
1998Peyton Manning,1998,Peyton Manning,Tennessee,0,QB,77.3,230,27.06,10.13,31.5,,,,0,,,,,,#DIV/0!,0,0,1,1,1,34,774,1237,62.76666667,10060,8.166666667,8.433333333,78,27,147.3,132,-155,-1.2,11,0,0,0,0,1,0,0,0
1998Michael Martin,1998,Michael Martin,Arizona State,0,RB,72.4,215,28.83,9.25,32.75,,,17,17.79069767,,,,,,#DIV/0!,0,0,0,#N/A,0,33,0,0,0,0,0,0,0,0,0,33,394,1903,4.833333333,11,26,225,8.8,0,0,0,0
1998Claude Mathis,1998,Claude Mathis,Texas State,0,RB,69.5,206,29.98,8.75,32.5,,4.61,17,18.56796117,30,110,4.2,7.61,11.95,91.22072393,4513.233874,8642.184909,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0
1998Alonzo Mayes,1998,Alonzo Mayes,Oklahoma State,0,TE,76.8,256,30.51,9.13,34.25,,,,0,,,,,,#DIV/0!,0,0,1,4,94,28,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1357,14.96666667,14,0,3,37,0.081081081
1998Chris Mccoy,1998,Chris Mccoy,Navy,0,QB,69.8,196,28.28,9.75,31.13,,4.8,15,17.21938776,29.5,109,,,,73.84500386,4258.209953,8185.200303,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998Andy Mccullough,1998,Andy Mccullough,Tennessee,0,WR,75,209,26.12,9.25,33,,4.57,,0,34.5,118,4.06,7.18,11.61,95.83220512,4910.388172,9081.284491,1,7,204,11,0,0,0,0,0,0,0,0,0,0,0,0,0,24,352,14.7,4,0,0,0,0
1998Saladin Mccullough,1998,Saladin Mccullough,Oregon,0,RB,68.4,196,29.45,8.88,30,,,,0,,,,,,#DIV/0!,0,0,0,#N/A,0,19,0,0,0,0,0,0,0,0,0,19,389,2028,5.3,24,23,221,10.55,0,0,0,0
1998Brian Mckenzie,1998,Brian Mckenzie,Brigham Young,0,RB,69.8,210,30.3,9.25,32,,4.43,20,21.42857143,36.5,127,4.29,8.18,11.53,109.0521885,5074.879309,9466.319242,0,#N/A,0,25,0,0,0,0,0,0,0,0,0,25,385,1954,5.15,23,23,212,9.65,0,0,0,0
1998Mike Mcqueary,1998,Mike Mcqueary,Penn State,0,QB,76.3,223,26.93,10.13,32.75,,5.16,,0,26,99,4.4,7.79,,62.9123709,4548.325406,8875.287939,0,#N/A,0,12,146,255,57.3,2211,8.7,8.4,17,9,145,53,-27,-0.5,1,0,0,0,0,0,0,0,0
1998Harvey Middleton,1998,Harvey Middleton,Georgia Tech,0,WR,71.3,186,25.72,9.13,32.5,,,,0,32.5,112,4.1,7.46,11.24,#DIV/0!,4241.452581,7873.755902,0,#N/A,0,33,0,0,0,0,0,0,0,0,0,3,12,4.25,0,147,2087,14.33333333,13,0,0,0,0
1998Mike Mitchell,1998,Mike Mitchell,Stanford,0,FB,71.5,216,29.7,8.5,31.13,,,,0,,,,,,#DIV/0!,0,0,0,#N/A,0,44,0,0,0,0,0,0,0,0,0,44,603,2682,4.425,21,83,683,8.3,0,37,145,0.255172414
1998Randy Moss,1998,Randy Moss,Marshall (WV),0,WR,75.6,194,23.86,9.63,34,17,4.38,,0,33,117,4.17,7.19,11.87,105.4229789,4457.780614,8393.723369,1,1,21,13,0,0,0,0,0,0,0,0,0,1,2,2,0,96,1820,19,26,1,0,0,0
1998Brian Musso,1998,Brian Musso,Northwestern,0,WR,71.9,189,25.7,9.5,29.63,,4.72,,0,30.5,109,3.91,7.28,11.47,76.1594511,4175.146464,7892.871721,0,#N/A,0,24,0,0,0,0,0,0,0,0,0,1,37,37,0,109,1380,12.5,11,0,0,0,0
1998Marcus Nash,1998,Marcus Nash,Tennessee,0,WR,74.9,193,24.19,10.13,33.25,,,,0,,,,,,#DIV/0!,0,0,1,1,30,34,0,0,0,0,0,0,0,0,0,1,6,6,0,172,2370,13.43333333,20,0,1,11,0.090909091
1998Brock Olivo,1998,Brock Olivo,Missouri,0,RB,72.1,217,29.35,10.5,31.13,,4.82,24,24.88479263,30.5,109,4,7.46,11.55,80.40842891,4793.686681,9062.18605,0,#N/A,0,44,0,0,0,0,0,0,0,0,0,44,686,3026,4.425,27,63,443,7.05,0,1,44,0.022727273
1998Ken Oxendine,1998,Ken Oxendine,Virginia Tech,0,RB,72.3,228,30.66,10.5,32.88,,4.75,19,18.75,35,119,3.98,7.88,11.64,89.5757399,5395.464762,9948.745449,1,7,201,31,0,0,0,0,0,0,0,0,0,31,493,2395,5.1,25,30,259,10.9,0,6,21,0.285714286
1998Pat Palmer,1998,Pat Palmer,Northwestern State (LA),0,WR,73.3,182,23.81,9.75,32,,4.58,,0,35,120,4.24,7.46,11.37,82.7255135,4306.906082,7974.840437,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
1998Marcus Parker,1998,Marcus Parker,Virginia Tech,0,RB,69.1,244,35.92,9.75,31.88,,4.69,18,16.59836066,36,111,4.36,7.97,12.13,100.8622033,5856,10282.79806,1,7,202,7,0,0,0,0,0,0,0,0,0,7,82,467,5.7,4,7,50,7.1,0,0,0,0
1998Jerome Pathon,1998,Jerome Pathon,Washington,0,WR,72,187,25.36,9.88,30.88,,,,0,,,,,,#DIV/0!,0,0,1,2,32,22,0,0,0,0,0,0,0,0,0,1,2,2,0,110,1863,16.55,15,0,33,100,0.33
1998Pepe Pearson,1998,Pepe Pearson,Ohio State,0,RB,70.4,206,29.22,9,30.25,,4.54,15,16.38349515,34.5,112,4.36,7.3,11.08,96.9781298,4839.904131,8720.396321,0,#N/A,0,49,0,0,0,0,0,0,0,0,0,49,659,3076,4.525,32,36,438,12.275,0,0,0,0
1998Wilmont Perry,1998,Wilmont Perry,Livingstone (NC),0,RB,73.6,235,30.5,10.13,33.88,,4.74,16,15.31914894,33,108,4.56,7.75,12.22,93.1074626,5399.888888,9768.766555,1,5,132,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,2,13,0.153846154
1998Michael Pittman,1998,Michael Pittman,Frenso State (CA),0,RB,71.5,214,29.43,9.5,29.88,,4.5,22,23.13084112,35,120,4.37,7.54,11.74,104.3743332,5064.164294,9377.010184,1,4,95,32,0,0,0,0,0,0,0,0,0,32,579,2750,4.7,28,62,475,7.566666667,0,61,151,0.40397351
1998Ron Powlus,1998,Ron Powlus,Notre Dame,0,QB,73.6,219,28.42,10.5,31.13,,5.1,,0,26,98,4.35,7.53,,64.74308746,4466.741094,8671.957564,0,#N/A,0,44,558,969,57.275,7602,7.925,7.75,52,27,136.525,235,-123,-0.525,3,0,0,0,0,0,0,0,0
1998Rock Preston,1998,Rock Preston,Florida State,0,RB,67.9,183,27.9,9,30.13,,4.62,9,11.06557377,33.5,118,4.17,7.54,11.53,80.33655108,4236.756306,7951.55532,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0
1998Raymond Priester,1998,Raymond Priester,Clemson,0,FB,72.6,240,32.01,9.5,32.13,,,15,14.0625,,,,,,#DIV/0!,0,0,1,5,129,46,0,0,0,0,0,0,0,0,0,46,805,3966,4.75,21,45,316,6.375,0,0,0,0
1998Andre Richardson,1998,Andre Richardson,Oklahoma State,0,RB,67.1,184,28.73,9.13,28.63,,4.53,18,22.01086957,33,115,4.33,7.4,11.91,87.38864604,4227.998108,7892.720697,0,#N/A,0,33,0,0,0,0,0,0,0,0,0,33,325,1926,5.833333333,9,40,350,8.8,0,0,0,0
1998Mikhael Ricks,1998,Mikhael Ricks,Stephen F. Austin (TX),0,WR,77.1,237,28.03,10.5,35.13,,4.57,,0,36,127,4.03,7.28,11.56,108.6709694,5688,10683.41743,1,2,59,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,15,82,0.182926829
1998Dennis Riddle,1998,Dennis Riddle,Alabama,0,RB,70.1,205,29.33,10,33.13,,4.66,,0,33.5,121,4.17,7.7,11.51,86.94411476,4746.09313,9020,0,#N/A,0,33,0,0,0,0,0,0,0,0,0,33,575,2502,4.433333333,21,71,542,7.433333333,0,0,0,0
1998Jon Ritchie,1998,Jon Ritchie,Stanford,0,FB,73.8,248,32.01,10.25,31.88,,4.66,,0,31,115,4.09,7.32,11.34,105.181173,5523.222248,10638.01485,1,3,63,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,12,94,0.127659574
1998Rodrick Rutledge,1998,Rodrick Rutledge,Alabama,0,TE,76.9,272,32.33,10.88,35.88,,4.99,20,16.54411765,,,,,,87.73981558,0,0,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
1998Kio Sanford,1998,Kio Sanford,Kentucky,0,WR,70.1,180,25.75,9.25,32.25,,4.53,,0,33.5,111,4.19,7.55,11.44,85.48889286,4167.301285,7585.670702,1,7,234,9,0,0,0,0,0,0,0,0,0,0,0,0,0,36,516,14.3,5,0,0,0,0
1998Cory Sauter,1998,Cory Sauter,Minnesota,0,QB,76.1,218,26.46,9.38,34.13,,4.98,,0,31,109,4.15,7.45,,70.88741152,4855.090524,9103.947276,0,#N/A,0,34,530,924,57,6754,7.233333333,6.466666667,40,33,124.7,254,-201,-1.133333333,8,0,0,0,0,0,0,0,0
1998Larry Shannon,1998,Larry Shannon,East Carolina (NC),0,WR,76.3,210,25.36,10.13,34,,,,0,,,,,,#DIV/0!,0,0,1,3,82,29,0,0,0,0,0,0,0,0,0,1,-5,-5,0,84,1488,16.83333333,15,0,0,0,0
1998Harold Shaw,1998,Harold Shaw,Southern Mississippi,0,RB,72,230,31.19,9,31.75,,4.62,18,17.60869565,28.5,105,4.43,7.63,11.97,100.9694358,4911.455996,9427.194705,1,6,176,45,0,0,0,0,0,0,0,0,0,45,592,2219,3.8,32,51,298,5.925,0,0,0,0
1998Rashaan Shehee,1998,Rashaan Shehee,Washington,0,RB,70.3,204,29.02,9.88,33.13,,,22,24.26470588,,,,,,#DIV/0!,0,0,1,3,88,19,0,0,0,0,0,0,0,0,0,19,305,1819,6,23,36,329,9.2,0,4,25,0.16
1998Matt Sherman,1998,Matt Sherman,Iowa,0,QB,73.9,207,26.65,10,32,,5.06,,0,26.5,103,4.37,7.68,,63.15362351,4262.390878,8403.282216,0,#N/A,0,22,304,519,58.6,4203,8.05,7,26,24,133.6,103,-307,-3,1,0,0,0,0,0,0,0,0
1998Tony Simmons,1998,Tony Simmons,Wisconsin,0,WR,72.8,203,26.93,10.5,33.25,,4.35,,0,36.5,117,3.96,7.15,10.98,113.3884989,4905.716665,8783.122907,1,2,52,24,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1057,18.6,12,0,8,49,0.163265306
1998Tarik Smith,1998,Tarik Smith,California,0,RB,70.4,200,28.37,9.75,32.75,,4.53,17,19.125,39.5,129,,,,94.98765874,5027.922036,9086.253353,1,7,223,22,0,0,0,0,0,0,0,0,0,22,236,1027,4.6,9,14,81,5.65,0,0,0,0
1998Blake Spence,1998,Blake Spence,Oregon,0,TE,75.5,249,30.71,9.75,32.38,,4.89,17,15.36144578,28,106,4.35,7.42,11.67,87.09513693,5270.336612,10254.44762,1,5,146,35,0,0,0,0,0,0,0,0,0,1,23,23,0,83,1258,15,9,0,0,0,0
1998Tremayne Stephens,1998,Tremayne Stephens,North Carolina State,0,RB,70.8,205,28.75,10,32.88,,4.54,14,15.36585366,40,121,4,7.19,10.95,96.50736218,5186.135363,9020,0,#N/A,0,42,0,0,0,0,0,0,0,0,0,42,680,3553,5.3,23,44,401,9.375,0,2,24,0.083333333
1998Fred Taylor,1998,Fred Taylor,Florida,0,RB,71.9,226,30.73,9.63,32.5,,,20,19.91150442,,,,,,#DIV/0!,0,0,1,1,9,32,0,0,0,0,0,0,0,0,0,32,489,2794,5.7,26,61,629,11.4,1,109,153,0.712418301
1998Ryan Thelwell,1998,Ryan Thelwell,Minnesota,0,WR,73.6,182,23.62,9.13,34.13,,4.59,,0,36,123,4,6.88,10.76,82.00694652,4368,8073.910577,1,7,215,29,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2232,16.6,14,0,2,6,0.333333333
1998Mark Thomas,1998,Mark Thomas,North Carolina State,0,TE,76.3,253,30.55,9.63,33.5,,4.91,18,16.00790514,34,109,4.47,8.07,12.15,87.06117984,5900.923318,10565.59019,0,#N/A,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,29,271,9.3,2,0,18,113,0.159292035
1998Jason Tucker,1998,Jason Tucker,Texas Christian,0,WR,73,182,24.01,9.63,32.25,,4.55,,0,37,119,4.01,7.06,11,84.92895825,4428.251122,7941.542419,1,6,167,20,0,0,0,0,0,0,0,0,0,4,20,5,0,70,1125,15.85,5,0,6,31,0.193548387
1998Geoff Turner,1998,Geoff Turner,Colorado State,0,WR,67.9,196,29.89,8.75,29.38,,,,0,,,,,,#DIV/0!,0,0,0,#N/A,0,31,0,0,0,0,0,0,0,0,0,4,13,1.5,0,107,1716,15.1,10,0,0,0,0
1998Jim Turner,1998,Jim Turner,Syracuse,0,WR,75.5,210,25.9,9.88,34.75,,4.46,,0,35,121,4.21,7.15,11.62,106.1475209,4969.507018,9240,1,7,228,12,0,0,0,0,0,0,0,0,0,0,0,0,0,23,488,21.2,4,1,0,0,0
1998Hines Ward,1998,Hines Ward,Georgia,0,WR,71.6,195,26.74,9,30.5,,,,0,30.5,110,4.09,7.09,11.02,#DIV/0!,4307.690797,8180.709016,1,3,92,22,0,0,0,0,0,0,0,0,0,57,393,6.85,0,107,1615,15.15,10,1,118,217,0.543778802
1998Delon Washington,1998,Delon Washington,Southern California,0,RB,68.1,194,29.41,9,31.5,,4.69,16,18.55670103,31,109,4.34,7.71,12.08,80.19371905,4320.585146,8101.677851,0,#N/A,0,35,0,0,0,0,0,0,0,0,0,35,473,1923,3.866666667,11,17,138,7.3,0,0,0,0
1998Toussaint Waterman,1998,Toussaint Waterman,Northwestern,0,WR,72.4,207,27.76,9.75,34.5,,4.66,,0,34,118,4.04,7.64,11.64,87.79235002,4828.028169,8994.382247,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,0,0,0
1998Edwin Watson,1998,Edwin Watson,Purdue,0,FB,71.6,224,30.72,9,32.5,,4.6,20,20.08928571,33.5,120,3.95,7.41,11.47,100.056818,5185.974932,9815.18823,0,#N/A,0,34,0,0,0,0,0,0,0,0,0,34,471,2248,4.9,22,62,672,9.633333333,0,0,0,0
1998Alvis Whitted,1998,Alvis Whitted,North Carolina State,0,WR,71.5,184,25.3,10,33.63,,4.5,,0,34.5,128,4.11,7.32,11.14,89.74241731,4323.021166,8326.889455,1,7,192,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,10,123,0.081300813
1998Ed Williams,1998,Ed Williams,Iowa State,0,WR,74.4,204,25.91,10.13,33.5,,4.65,,0,32,108,4.03,7.32,11.11,87.26665944,4615.993068,8480.120754,0,#N/A,0,31,0,0,0,0,0,0,0,0,0,1,7,7,0,119,1664,14,15,0,9,48,0.1875
1998Roland Williams,1998,Roland Williams,Syracuse,0,TE,76.9,263,31.26,10,34.25,,4.94,18,15.39923954,36.5,120,4.21,7.71,12.14,88.32384124,6355.682182,11524.08261,1,4,98,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,10,94,0.106382979
1997Mike Adams,1997,Mike Adams,Texas,1,WR,71.4,184,25.37,9.13,31.63,,4.59,,0,29.5,112,4.38,7.51,11.89,82.90812176,3997.503221,7789.09186,1,7,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0
1997James Allen,1997,James Allen,Oklahoma,0,RB,70.1,212,30.33,9,31.88,,,11,11.6745283,31,,,,,#DIV/0!,4721.46418,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,48,0.1875
1997John Allred,1997,John Allred,Southern California,0,TE,76.4,244,29.39,10,32.5,,5.01,15,13.83196721,32,112,4.32,7.45,11.7,77.45847075,5521.089748,10329.01312,1,2,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,27,283,10.5,1,0,3,53,0.056603774
1997Reidel Anthony,1997,Reidel Anthony,Florida,0,WR,71.5,183,25.16,9.25,32.5,,,,0,,,,,,#DIV/0!,0,0,1,1,16,33,0,0,0,0,0,0,0,0,0,8,56,7.1,1,126,2274,17.93333333,26,0,23,73,0.315068493
1997Jim Arellanes,1997,Jim Arellanes,Frenso State (CA),0,QB,75.1,211,26.3,9.75,32.25,,5.19,,0,27,102,4.67,8.03,,58.16249384,4385.552645,8523.982168,0,#N/A,0,11,173,281,61.6,2487,8.9,7.5,13,14,141.2,37,-137,-3.7,1,0,0,0,0,0,0,0,0
1997Darnell Autry,1997,Darnell Autry,Northwestern,0,RB,70.8,210,29.45,10,32.38,,,,0,34,114,,,,#DIV/0!,4897.999592,8968.745732,1,4,105,34,0,0,0,0,0,0,0,0,0,34,787,3793,4.8,35,60,447,8.533333333,0,7,24,0.291666667
1997Tiki Barber,1997,Tiki Barber,Virginia,0,RB,69.4,203,29.63,9.5,31.75,,4.56,15,16.62561576,35.5,120,4,7.18,11.19,93.90023149,4838.048367,8895.014334,1,2,36,33,0,0,0,0,0,0,0,0,0,33,635,3348,5.2,31,63,600,9.366666667,1,120,154,0.779220779
1997Pat Barnes,1997,Pat Barnes,California,0,QB,75.1,212,26.42,9.5,32,,,,0,,,,,,#DIV/0!,0,0,1,4,110,23,447,782,56.95,6184,7.85,8,48,19,138.1,142,-243,-1.95,2,0,0,0,0,0,0,1,0
1997Terry Battle,1997,Terry Battle,Arizona State,0,RB,70.6,197,27.79,9.38,31.88,,4.71,16,18.27411168,34.5,118,,,,80.05944836,4628.452009,8559.871027,1,7,206,33,0,0,0,0,0,0,0,0,0,33,334,1796,5,21,15,152,13.56666667,0,0,0,0
1997Will Blackwell,1997,Will Blackwell,San Diego State,0,WR,72,185,25.09,9.75,33.38,,4.62,,0,34,120,4.28,7.31,11.43,81.21454618,4314.904402,8106.293851,1,2,53,32,0,0,0,0,0,0,0,0,0,0,0,0,0,197,2896,14.73333333,25,0,8,47,0.170212766
1997Calvin Branch,1997,Calvin Branch,Colorado State,0,RB,71.4,200,27.58,9.63,33,,4.49,18,20.25,39,127,4.08,7.12,11.23,98.41802086,4995.998399,9015.542136,1,6,172,23,0,0,0,0,0,0,0,0,0,23,312,1757,5.65,23,30,478,15.5,0,3,60,0.05
1997Macey Brooks,1997,Macey Brooks,James Madison (VA),0,WR,76.6,214,25.64,9.88,35.13,,4.65,,0,38.5,125,4.13,7.31,11.43,91.54443686,5311.34032,9570.370944,1,4,127,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,#N/A,0,0,0,0,2,25,0.08
1997Rod Brown,1997,Rod Brown,North Carolina State,0,FB,71.5,245,33.69,9.5,32.25,,5.03,25,22.95918367,28,102,,,,76.54628883,5185.67257,9897.51484,1,6,175,22,0,0,0,0,0,0,0,0,0,22,222,1089,4.95,7,25,183,7.25,0,0,0,0
1997Kenney Bynum,1997,Kenney Bynum,South Carolina State,0,RB,70.8,190,26.65,9,31.5,,4.53,11,13.02631579,35.5,124,4.13,7.47,11.43,90.2382758,4528.222609,8463.001832,0,#N/A,0,#N/A,0,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0,0,0,0,0,0
1997Rae Carruth,1997,Rae Carruth,Colorado,0,WR,70.6,194,27.36,9.5,31.13,,,,0,,,,,,#DIV/0!,0,0,1,1,27,22,0,0,0,0,0,0,0,0,0,8,155,18.95,2,107,2124,19.85,17,0,8,22,0.363636364
1997Mike Cherry,1997,Mike Cherry,Murray State (KY),0,QB,75.9,222,27.09,9.75,33.25,,5.11,,0,28.5,105,4.38,7.8,,65.11774753,4740.622744,9099.29228,1,6,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997Pete Chryplewicz,1997,Pete Chryplewicz,Notre Dame,0,TE,76.6,253,30.31,10,33.63,,4.88,,0,30.5,111,4.32,7.48,11.62,89.22185099,5588.952675,10662.0816,1,5,135,11,0,0,0,0,0,0,0,0,0,0,0,0,0,27,331,12.3,4,0,0,0,0
1997Greg Clark,1997,Greg Clark,Stanford,0,TE,76.4,262,31.56,10.13,33.25,,4.99,30,25.76335878,31,115,4.12,7.51,11.79,84.51408706,5835.017052,11238.54795,1,3,77,11,0,0,0,0,0,0,0,0,0,0,0,0,0,23,260,11.3,2,0,9,55,0.163636364
1997Chuck Clements,1997,Chuck Clements,Houston,0,QB,74.6,211,26.65,9.5,32.25,,4.98,,0,31.5,108,4.36,7.69,,68.61121023,4736.938252,8771.10529,1,6,191,31,592,1030,57,6274,5.966666667,5.166666667,40,34,112.5,76,-175,-2.466666667,0,0,0,0,0,0,0,0,0
1997Albert Connell,1997,Albert Connell,Texas A&M,0,WR,72.4,184,24.68,8.88,31.5,,4.55,,0,,,,,,85.86224351,0,0,1,4,115,23,0,0,0,0,0,0,0,0,0,7,98,19.7,1,98,1525,15.6,13,0,25,61,0.409836066
1997Andre Cooper,1997,Andre Cooper,Florida State,0,WR,74,195,25.03,9.25,35.63,,,,0,,,,,,#DIV/0!,0,0,0,#N/A,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,124,1699,13.46666667,24,0,1,10,0.1
1997Kenyon Cotton,1997,Kenyon Cotton,Southwestern Louisiana,0,FB,72,254,34.44,10.25,32.5,,4.89,15,13.28740157,31.5,101,4.33,7.86,12.33,88.84403526,5702.285857,10210.67363,0,#N/A,0,44,0,0,0,0,0,0,0,0,0,44,559,2311,4,25,23,174,7.266666667,0,0,0,0
1997Marcus Crandell,1997,Marcus Crandell,East Carolina (NC),0,QB,71.4,204,28.13,9.25,32.75,,4.78,,0,30,105,4.67,8.25,,78.15352601,4469.416069,8361.511825,0,#N/A,0,33,601,1093,55.16666667,6945,6.366666667,5.833333333,55,37,118.7333333,208,406,2,7,0,0,0,0,0,0,0,0
1997Juan Daniels,1997,Juan Daniels,Georgia,0,WR,73.1,210,27.63,9.13,32.25,,4.59,,0,34.5,114,4.33,7.54,,94.62339983,4933.882852,8968.745732,0,#N/A,0,33,0,0,0,0,0,0,0,0,0,1,-8,-8,0,120,1975,16.5,16,0,0,0,0
1997Jason Davis,1997,Jason Davis,Western State Colorado,0,QB,75.5,220,27.13,9,33.25,,4.92,,0,30.5,107,4.33,7.85,,75.09175688,4859.958848,9102.790781,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997Troy Davis,1997,Troy Davis,Iowa State,0,RB,67.9,181,27.6,8.88,30.5,,4.56,16,19.88950276,34.5,118,4.27,7.35,11.56,83.72385172,4252.537125,7864.653076,1,3,62,22,0,0,0,0,0,0,0,0,0,22,747,4195,5.6,36,27,223,8.15,0,4,46,0.086956522
1997Koy Detmer,1997,Koy Detmer,Colorado,0,QB,72.9,180,23.81,8,32.88,,5.14,,0,28.5,103,4.37,7.79,,51.57628117,3843.748171,7307.201927,1,7,207,11,208,363,57.3,3156,8.7,8.4,22,12,143.7,36,-6,-0.2,3,0,0,0,0,0,4,104,0.038461538
1997Richard Dice,1997,Richard Dice,Arizona,0,WR,73.9,218,28.06,9,31.63,,,,0,,,,,,#DIV/0!,0,0,0,#N/A,0,17,0,0,0,0,0,0,0,0,0,2,23,11.5,0,81,1412,17.5,14,0,0,0,0
1997Corey Dillon,1997,Corey Dillon,Washington,0,RB,72.6,217,28.94,10.25,34,,,,0,,,,,,#DIV/0!,0,0,1,2,43,11,0,0,0,0,0,0,0,0,0,11,271,1555,5.7,22,15,273,18.2,1,91,150,0.606666667
1997Jim Druckenmiller,1997,Jim Druckenmiller,Virginia Tech,0,QB,76.6,234,28.04,11.25,33.25,,,,0,29,106,4.28,7.92,,#DIV/0!,5040.514259,9636.709812,1,1,26,22,293,544,54.1,4174,7.75,7.55,31,16,132.25,135,262,1.85,0,0,0,0,0,0,1,6,0.166666667
1997Warrick Dunn,1997,Warrick Dunn,Florida State,0,RB,68,176,26.76,8.5,30.75,,,,0,,,,,,#DIV/0!,0,0,1,1,12,33,0,0,0,0,0,0,0,0,0,33,507,3448,6.833333333,33,107,957,9.233333333,1,123,181,0.679558011
1997Marc Edwards,1997,Marc Edwards,Notre Dame,0,FB,72,236,32,9.63,31,,4.72,25,23.83474576,34,106,4.07,7.48,11.49,95.09857386,5504.418589,9719.074853,1,2,55,19,0,0,0,0,0,0,0,0,0,19,223,1098,4.85,17,41,540,12.8,0,16,132,0.121212121
1997Robert Farmer,1997,Robert Farmer,Notre Dame,0,RB,70.6,213,30.04,10,32.63,,,,0,,,,,,#DIV/0!,0,0,0,#N/A,0,11,0,0,0,0,0,0,0,0,0,11,78,660,8.5,8,1,13,13,0,0,0,0
1997Danyell Ferguson,1997,Danyell Ferguson,Miami (FL),0,RB,71.1,202,28.09,9.5,32,,,,0,,,,,,#DIV/0!,0,0,0,#N/A,0,26,0,0,0,0,0,0,0,0,0,26,373,1859,4.966666667,20,36,316,7.1,0,0,0,0
1997Pat Fitzgerald,1997,Pat Fitzgerald,Texas,0,TE,74.1,237,30.34,9.25,31.88,,5,19,18.03797468,29.5,107,4.25,7.58,12.04,75.84,5148.957953,9806.18825,1,7,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997Lance Funderburk,1997,Lance Funderburk,Valdosta State (GA),0,QB,76.4,227,27.34,9.5,31.5,,5.23,,0,27,97,,,,60.68049256,4718.1064,8942.762884,0,#N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
